id,admin_user_id,name,address,locality,region,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,fax_numbers,fax_keywords_en,fax_keywords_fr,ramq_code,ramq_billing_categories,type,website,latitude,longitude,added_time,place_type,is_fax_enabled
ChIJIW1NwyM9yUwRYtYneyA_VDA,,LA MAISON CARACOL - CPSC DE PIERREFONDS-EST,"2-8652 BASSWOOD, PIERREFONDS, QC, H8Y 1S7",Montréal,Montreal,CA,QC,H8Y 3H4,+15145451977,,[],[],81325,,pharmacy,https://maisoncaracol.com/,45.50661869999999,-73.78094610000001,1745808471,clinic,0
ChIJIWB1-u4ZyUwRHDJTZsXqNy0,,CENTRE DE VISION WILDERTON,"2707 AV VAN HORNE, MONTREAL, QC, H3S 1P6",Montréal,Montreal,CA,QC,H3T 1Y8,+15143449191,"15143442037,15143442483","[{""fax_number"": ""15143442483"", ""keyword_en"": ""general clinic use""}, {""fax_number"": ""15143442037"", ""keyword_en"": ""Unknown purpose""}]","[{""fax_number"": ""15143442483"", ""keyword_fr"": ""dossiers m\u00e9dicaux""}, {""fax_number"": ""15143442037"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}]",52338;52340;53293,,hospital,http://www.centredevision.com/,45.4980658,-73.6257407,1745808471,hospital,0
ChIJIYa1yhonyUwRKCYbyLY7FeM,,OPTICAL CENTER,"2250 BOUL DU FAUBOURG, BOISBRIAND, QC, J7H 1S3",Boisbriand,Laurentides,CA,QC,J7H 0A6,+14505088510,,[],[],53864;53868,,hospital,https://opticien.optical-center.fr/885-opticien-et-optometriste-boisbriand-optical-center,45.6230565,-73.8480393,1745790598,hospital,0
ChIJIYmjntSXuEwRuoPcW_TxP-M,,CLINIQUE RADIOLOGIQUE DE LA CAPITALE,"1-4225 4E AVENUE OUEST, QUEBEC, QC, G1H 6P3",Québec,Capitale Nationale,CA,QC,G1H 6P3,+14186288291,"14186220529,14186284735,14188741963","[{""fax_number"": ""14186284735"", ""keyword_en"": ""department of radiology""}, {""fax_number"": ""14186220529"", ""keyword_en"": ""department of imaging""}, {""fax_number"": ""14188741963"", ""keyword_en"": ""Red Cape branch""}]","[{""fax_number"": ""14186284735"", ""keyword_fr"": ""d\u00e9partement de radiologie""}, {""fax_number"": ""14186220529"", ""keyword_fr"": ""d\u00e9partement d'imagerie""}, {""fax_number"": ""14188741963"", ""keyword_fr"": ""administration""}]",31004;32020,,hospital,https://rimc.ca/,46.8397041,-71.2575805,1745790598,hospital,0
ChIJIZZoKgOzt0wRGzX9nYfVGaQ,,CENTRE HEBERGEMENT CHAMPLAIN-DE-LA-ROSE-BLANCHE,"60 RUE JEAN-MAURICE, SHERBROOKE, QC, J1G 1V5",Sherbrooke,Estrie,CA,QC,J1G 1V5,+18193488888,18193480009,"[{""fax_number"": ""18193480009"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18193480009"", ""keyword_fr"": ""renseignements généraux""}]",23485,,hospital,,45.3980521,-71.88068489999999,1745790598,hospital,0
ChIJI_bqSFWyt0wR6fcaIAdr_aI,,CLINIQUE MEDICALE LA 12E,"B-860 RUE KING E, SHERBROOKE, QC, J1G 1C9",Sherbrooke,Estrie,CA,QC,J1G 1E4,+18198223003,18198223006,"[{""fax_number"": ""18198223006"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18198223006"", ""keyword_fr"": ""administration""}]",55370,,hospital,http://www.cliniquela12ieme.ca/,45.4086004,-71.8602618,1745790598,hospital,0
ChIJI_dphM0eyUwRn7EkUB9MnW8,,LES SOINS MITSPA-MEDIC,"8397 BOUL SAINT-MICHEL, MONTREAL, QC, H1Z 3E7",Montréal,Montreal,CA,QC,H1Z 3E7,+15147223415,,[],[],55843,,hospital,http://soinshduroseau.com/,45.5663053,-73.6147063,1745808471,hospital,0
ChIJI_rqx-oWyUwRELcMUi156cU,,JEAN COHEN OPTOMETRISTE,"1087 NOTRE-DAME, LACHINE, QC, H8S 2C3",Montréal,Montreal,CA,QC,H8S 4C9,+15146347111,"15146343176,12049342897,14502297640,15146347414","[{""fax_number"": ""15146343176"", ""keyword_en"": ""referrals""}, {""fax_number"": ""12049342897"", ""keyword_en"": ""514-634-7111""}, {""fax_number"": ""14502297640"", ""keyword_en"": ""514-634-7111""}, {""fax_number"": ""15146347414"", ""keyword_en"": ""514-634-7111""}]","[{""fax_number"": ""15146343176"", ""keyword_fr"": ""r\u00e9f\u00e9rences""}, {""fax_number"": ""12049342897"", ""keyword_fr"": ""514-634-7111""}, {""fax_number"": ""14502297640"", ""keyword_fr"": ""514-634-7111""}, {""fax_number"": ""15146347414"", ""keyword_fr"": ""514-634-7111""}]",52429;52430,,hospital,http://www.centrevisuelvictoria.com/,45.4356038,-73.6829302,1745808471,hospital,0
ChIJIaBda00jyUwRTdJa4kixX_M,,SPHERE - SANTE SEXUELLE GLOBALE,"90 BOUL LEVESQUE E, LAVAL, QC, H7G 1B9",Laval,Laval,CA,QC,H7G 1B9,+14506693099,,[],[],57129,,hospital,https://spheressg.org/,45.56332249999999,-73.6792801,1745790598,hospital,0
ChIJIaF3qlYhyUwR4KhW8MtwcTA,,CHSLD VAL-DES-BRISES,"3155 BOUL MICHEL-ANGE, LAVAL, QC, H7E 0J1",Laval,Laval,CA,QC,H7E 0J1,+14506619131,"18197327921,14186531425,15148495115,14506813034,15143436038,15142556772,14187803345,15146948570,15143402729,14504349389,15146940772,15143637864","[{""fax_number"": ""18197327921"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14186531425"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15148495115"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14506813034"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15143436038"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15142556772"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14187803345"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15146948570"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15143402729"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14504349389"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15146940772"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15143637864"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18197327921"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""14186531425"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""15148495115"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""14506813034"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""15143436038"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""15142556772"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""14187803345"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""15146948570"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""15143402729"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""14504349389"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""15146940772"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""15143637864"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}]",19545;53471,,hospital,https://www.lavalensante.com/a-propos-de-nous/nos-grands-projets/chsld-val-des-brises/,45.61427949999999,-73.684357,1745790598,hospital,0
ChIJIaZOOsMcyUwR3aTSpPLChZQ,,CRJDA LIMOGES,"2010 RUE LIMOGES, LONGUEUIL, QC, J4G 1C3",Longueuil,Monteregie,CA,QC,J4G 1C3,+14506778991,,[],[],10833,,pharmacy,,45.5697893,-73.4805555,1745790598,clinic,0
ChIJIa_SFGN8uEwRFAUDkiVRilI,,CHSLD DE SAINT-FLAVIEN,"82 RUE PRINCIPALE, SAINT-FLAVIEN, QC, G0S 2M0",Saint-Flavien,Chaudiere Appalaches,CA,QC,G0S 2M0,+14187282727,14187282746,"[{""fax_number"": ""14187282746"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14187282746"", ""keyword_fr"": ""renseignements généraux""}]",11875,,hospital,http://www.cisssca.com/,46.5122795,-71.5961456,1745790598,hospital,0
ChIJIbE6V0-ZLIgRycY4qJHH2Gs,,PTS ARGENTEUIL ET CASIS ARGENTEUIL,"390 AV BETHANY, LACHUTE, QC, J8H 4G8",Lachute,Laurentides,CA,QC,J8H 4G8,+14504091919,,[],[],16073,,hospital,https://gymargenteuil.ca/,45.6458309,-74.32953479999999,1745790598,hospital,0
ChIJIbtYTGC2t0wRpTGUdA-xgxs,,CLINIQUE MEDICALE BROMPTONVILLE,"97 RUE SAINT-LAMBERT, SHERBROOKE, QC, J1C 0N8",Sherbrooke,Estrie,CA,QC,J1C 0N8,+18198462811,18198460594,"[{""fax_number"": ""18198460594"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18198460594"", ""keyword_fr"": ""renseignements généraux""}]",55072,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=32506,45.4741259,-71.9399478,1745790598,hospital,0
ChIJIc1Nv4zlyEwRXGm3VL1dfkQ,,CLINIQUE MEDICALE VALMONT,"101-783 NOTRE-DAME, REPENTIGNY, QC, J5Y 1B4",Repentigny,Lanaudiere,CA,QC,J5Y 1B4,+14505821260,14505820677,"[{""fax_number"": ""14505820677"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14505820677"", ""keyword_fr"": ""renseignements généraux""}]",55033,,hospital,https://sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=44402,45.7601923,-73.42554559999999,1745790598,hospital,0
ChIJIeWWgNUfyUwRkXbrocZ7uWo,,OPTI-MODE INC.,"8256 BOUL MAURICE-DUPLESSIS, MONTREAL, QC, H1E 3A3",Montréal,Montreal,CA,QC,H1E 3A3,+15143733004,15143211047,"[{""fax_number"": ""15143211047"", ""keyword_en"": ""general inquiries / admin""}]","[{""fax_number"": ""15143211047"", ""keyword_fr"": ""administration""}]",53237,,hospital,,45.6341233,-73.5850646,1745808471,hospital,0
ChIJIf5-WThHvkwR0jcHFT--cok,,CLINIQUE BORDELEAU,"186 BOUL HOTEL-DE-VILLE, RIVIERE-DU LOUP, QC, G5R 4S2",Rivière-du-Loup,Bas Saint Laurent,CA,QC,G5R 4S2,+14186051100,14188558205,"[{""fax_number"": ""14188558205"", ""keyword_en"": ""Health Ministry Resource Directory""}]","[{""fax_number"": ""14188558205"", ""keyword_fr"": ""dossiers m\u00e9dicaux""}]",55461;55553,,hospital,http://www.cliniquebordeleau.com/,47.83053379999999,-69.5456106,1745790598,hospital,0
ChIJIw66X8gCyUwRcxsaw9y4hWs,,GREICHE & SCAFF,"1001 BOUL DE MONTARVILLE, BOUCHERVILLE, QC, J4B 6P5",Boucherville,Monteregie,CA,QC,J4B 6P5,+14506551310,"18197722554,15146363378,18193573592,14506881779,15143364581,14036525720,18195655613,14502610727,15142728193,14186235782,18197644504","[{""fax_number"": ""18197722554"", ""keyword_en"": ""atenci\u00f3n administrativa y de pacientes generales""}, {""fax_number"": ""15146363378"", ""keyword_en"": ""atenci\u00f3n administrativa general y al paciente""}, {""fax_number"": ""18193573592"", ""keyword_en"": ""atenci\u00f3n administrativa general y al paciente""}, {""fax_number"": ""14506881779"", ""keyword_en"": ""atenci\u00f3n administrativa general y al paciente""}, {""fax_number"": ""15143364581"", ""keyword_en"": ""atenci\u00f3n administrativa general y al paciente""}, {""fax_number"": ""14036525720"", ""keyword_en"": ""atenci\u00f3n administrativa general y al paciente""}, {""fax_number"": ""18195655613"", ""keyword_en"": ""atenci\u00f3n administrativa general y al paciente""}, {""fax_number"": ""14502610727"", ""keyword_en"": ""atenci\u00f3n administrativa general y al paciente""}, {""fax_number"": ""15142728193"", ""keyword_en"": ""atenci\u00f3n administrativa general y de pacientes""}, {""fax_number"": ""14186235782"", ""keyword_en"": ""atenci\u00f3n administrativa general y al paciente""}, {""fax_number"": ""18197644504"", ""keyword_en"": ""atenci\u00f3n administrativa general y al paciente""}]","[{""fax_number"": ""18197722554"", ""keyword_fr"": ""administration""}, {""fax_number"": ""15146363378"", ""keyword_fr"": ""administration""}, {""fax_number"": ""18193573592"", ""keyword_fr"": ""administration""}, {""fax_number"": ""14506881779"", ""keyword_fr"": ""administration""}, {""fax_number"": ""15143364581"", ""keyword_fr"": ""administration""}, {""fax_number"": ""14036525720"", ""keyword_fr"": ""administration""}, {""fax_number"": ""18195655613"", ""keyword_fr"": ""administration""}, {""fax_number"": ""14502610727"", ""keyword_fr"": ""administration""}, {""fax_number"": ""15142728193"", ""keyword_fr"": ""administration""}, {""fax_number"": ""14186235782"", ""keyword_fr"": ""administration""}, {""fax_number"": ""18197644504"", ""keyword_fr"": ""soins généraux administratifs et de patients""}]",52603,,hospital,https://www.greiche-scaff.com/fr/pages/boucherville-promenades-montarville,45.5906184,-73.43328799999999,1745790598,hospital,0
ChIJIwPItmjOyUwRQXTz4OLwCOY,,CLSC YVAN-DUQUETTE,"294 DERAGON, GRANBY, QC, J2G 5J5",Granby,Estrie,CA,QC,J2G 5J5,+14503751442,"14503751304,14503755655","[{""fax_number"": ""14503751304"", ""keyword_en"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""14503755655"", ""keyword_en"": ""referrals""}]","[{""fax_number"": ""14503751304"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14503755655"", ""keyword_fr"": ""clinique/administratif""}]",93512,,hospital,http://www.santeestrie.qc.ca/,45.41087339999999,-72.72717279999999,1745790598,hospital,0
ChIJIwnR6VWXuEwRmLkBkIbRpJw,,LUNETTERIE FARHAT,"1498 JULES-VERNES, QUEBEC, QC, G2G 2R5",Québec,Capitale Nationale,CA,QC,G2G 2R5,+14188723297,"15145258202,15143289237","[{""fax_number"": ""15145258202"", ""keyword_en"": ""medical records""}, {""fax_number"": ""15145258202"", ""keyword_en"": ""medical records""}, {""fax_number"": ""15143289237"", ""keyword_en"": ""medical records""}, {""fax_number"": ""15143289237"", ""keyword_en"": ""medical records""}]","[{""fax_number"": ""15145258202"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""15145258202"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""15143289237"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""15143289237"", ""keyword_fr"": ""dossiers médicaux""}]",53421,,hospital,https://farhat.com/,46.78166989999999,-71.3454639,1745790598,hospital,0
ChIJIwsSZboJlEwRGH-KsUyvXUg,,ETABLISSEMENT DE DETENTION DE BAIE-COMEAU,"73 AV MANCE, BAIE-COMEAU, QC, G4Z 1N1",Baie-Comeau,Cote Nord,CA,QC,G4Z 1N1,+14182948646,14182948853,"[{""fax_number"": ""14182948853"", ""keyword_en"": ""administration""}, {""fax_number"": ""14182948853"", ""keyword_en"": ""administration""}]","[{""fax_number"": ""14182948853"", ""keyword_fr"": ""administration""}, {""fax_number"": ""14182948853"", ""keyword_fr"": ""administration""}]",70046,,pharmacy,http://www.securitepublique.gouv.qc.ca/,49.2202121,-68.1497913,1745808471,clinic,0
ChIJIxMa7TEbyUwRubv32OYu-C0,,CLINIQUE DE MEDECINE METABOLIQUE ET NUTRITION,"433 RUE SAINTE-HELENE, LONGUEUIL, QC, J4K 3R3",Longueuil,Monteregie,CA,QC,J4K 3R3,+14506464364,14506466412,"[{""fax_number"": ""14506466412"", ""keyword_en"": ""communications g\u00e9n\u00e9rales""}]","[{""fax_number"": ""14506466412"", ""keyword_fr"": ""communications générales""}]",55706,,hospital,https://www.cliniquescma.ca/,45.5223331,-73.5125181,1745808471,hospital,0
ChIJIyHpglhmCUERLcz2aInpH_A,,LUNETTERIE OPTIMUM,"725 CH DU PONT TACHE N, ALMA, QC, G8B 5B7",Alma,Saguenay Lac Saint Jean,CA,QC,G8B 2T7,+14186683622,"16139934213,14507106688,14186685992","[{""fax_number"": ""16139934213"", ""keyword_en"": ""/optimum visual clinic alma""}, {""fax_number"": ""14507106688"", ""keyword_en"": ""/optimum visual clinic alma""}, {""fax_number"": ""14186685992"", ""keyword_en"": ""-optimum visual clinic alma""}]","[{""fax_number"": ""16139934213"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14507106688"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14186685992"", ""keyword_fr"": ""renseignements généraux""}]",53204,,hospital,https://optimum.ca/alma,48.54255020000001,-71.6444602,1745808471,hospital,0
ChIJIyqyaXQFyUwRwYGtxraZ7J0,,"C. SERV. AMB., CLSC, AIRE OUVERTE SAMUEL-DE-CHAMPLAIN","100-5811 BOUL TASCHEREAU, BROSSARD, QC, J4Z 1A5",Brossard,Monteregie,CA,QC,J4Z 1A5,+14504454452,"14504456755,14504455535","[{""fax_number"": ""14504456755"", ""keyword_en"": ""health records""}, {""fax_number"": ""14504455535"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14504456755"", ""keyword_fr"": ""dossiers m\u00e9dicaux""}, {""fax_number"": ""14504455535"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}]",57075;90822,,hospital,https://santemonteregie.qc.ca/installations/clsc-samuel-de-champlain,45.477736,-73.4650479,1745808471,hospital,0
ChIJIz48XK4jyUwRzECCmospGVA,,DENTACLUB,"4439 BOUL SAMSON, LAVAL, QC, H7W 2G8",Laval,Laval,CA,QC,H7W 2G8,+14502334828,,[],[],51011,,hospital,https://www.411sante.com/hygieniste-dentaire/laval/chomedey-2/hygieniste-dentaire-chomedey.htm,45.5316945,-73.7533981,1745790598,hospital,0
ChIJIz7Ifz4byUwRgWrN4_0T4QM,,MAISON ACUITIS MONT-ROYAL,"829 AV DU MONT-ROYAL E, MONTREAL, QC, H2J 1W9",Montréal,Montreal,CA,QC,H2J 1W9,+15144922420,,[],[],53772,,hospital,https://ca.acuitis.com/blogs/nos-boutiques/opticien-avenue-mont-royal?utm_source=Google_My_Business&utm_medium=GMB&utm_campaign=GMB_acuitis_montroyal,45.52636429999999,-73.58102699999999,1745808471,hospital,0
ChIJIzCXLZW0t0wRE6tDtvwLFUg,,GREICHE & SCAFF,"3050 BOUL PORTLAND, SHERBROOKE, QC, J1L 1K1",Sherbrooke,Estrie,CA,QC,J1L 1K1,+18195655650,18195655613,"[{""fax_number"": ""18195655613"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18195655613"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}]",52800;53505,,hospital,https://www.greiche-scaff.com/fr/stores/store/index/id/338/,45.4018108,-71.94926240000001,1745790598,hospital,0
ChIJIzww_D0XyUwRfW17R28NXDo,,"GEORGE MITSOGLOU, O.D.","7043 COTE-ST-LUC, COTE-SAINT-LUC, QC, H4V 1J2",Côte Saint-Luc,Montreal,CA,QC,H4V 1J2,+15144810475,,[],[],52841,,hospital,https://m.facebook.com/Fernandghobrilopticien/,45.4658834,-73.653703,1745808471,hospital,0
ChIJJ-MVbUzbyUwR9j2cM7SVvzY,,CLINIQUE MEDICALE BROMONT,"101C-82 BOUL DE BROMONT, BROMONT, QC, J2L 2K3",Bromont,Estrie,CA,QC,J2L 1C4,+14505344554,14505341725,"[{""fax_number"": ""14505341725"", ""keyword_en"": ""Medical Clinic""}]","[{""fax_number"": ""14505341725"", ""keyword_fr"": ""dossiers médicaux""}]",54100,,hospital,https://drgblackburn.com/,45.3170706,-72.65980119999999,1745790598,hospital,0
ChIJJ-rS8ri9yEwRECt2aSREdDY,,CLINIQUE HARNOIS,"584 BOUL MANSEAU, JOLIETTE, QC, J6E 3E4",Joliette,Lanaudiere,CA,QC,J6E 3E4,+14507539234,,[],[],55330,,hospital,https://bonjour-sante.ca/uno/clinique/cmharnois,46.023749,-73.4419982,1745790598,hospital,0
ChIJJ10z627iyEwRz7u42EJdzbk,,CHSLD BOURGET 4,"11570 NOTRE-DAME E, POINTE-AUX-TREMBLES, QC, H1B 2X4",Montréal,Montreal,CA,QC,H1B 2X4,+15146451673,15146458451,"[{""fax_number"": ""15146458451"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15146458451"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""15146458451"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""15146458451"", ""keyword_fr"": ""renseignements généraux""}]",0502X,,hospital,http://www.chsldbourget.com/,45.6338784,-73.4930518,1745856667,hospital,0
ChIJJ19smGgQyUwR1YrmVCp2qVU,,RESIDENCE DES GARCONS ET/OU FILLES (HAVRE-JEUNESSE),"4360 BOUL LASALLE, VERDUN, QC, H4G 2A8",Montréal,Montreal,CA,QC,H4G 2A8,+15147695050,"15147693510,15145645725","[{""fax_number"": ""15147693510"", ""keyword_en"": ""communications administratives g\u00e9n\u00e9rales""}, {""fax_number"": ""15145645725"", ""keyword_en"": ""\u76ee\u7684\u4e0d\u660e""}]","[{""fax_number"": ""15147693510"", ""keyword_fr"": ""communications administratives générales""}, {""fax_number"": ""15145645725"", ""keyword_fr"": ""renseignements généraux""}]",10483,,pharmacy,https://du-havre-jeunesse.csssamares.gouv.qc.ca/,45.46021880000001,-73.5627634,1745808471,clinic,0
ChIJJ3nn86_gvkwRVge00jtimYI,,DR DENIS PELLETIER,"932 RTE DE LA SEIGNEURIE, SAINT-ROCH-DES-AULNAIES, QC, G0R 4E0",Saint-Roch-des-Aulnaies,Chaudiere Appalaches,CA,QC,G0R 4E0,+14183542042,,[],[],55218,,hospital,,47.31080069999999,-70.1727117,1745790598,hospital,0
ChIJJ4DzfRUZyUwRXlj24Zha4xY,,DR KARIM RAHIM,"9195 DE L'UKRAINE, MONTREAL, QC, H1R 3X5",Montréal,Montreal,CA,QC,H2R 1V4,+15146120571,,[],[],55842,,hospital,http://www.jbeili.ca/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,45.5414278,-73.61258939999999,1745808471,hospital,0
ChIJJ4tC5mu_m0wRL1jmA0WhnF0,,CENTRE MULTI. SSS DE GASPE,"205 BOUL DE YORK O, GASPE, QC, G4X 2V7",Gaspé,Gaspesie Iles De La Madeleine,CA,QC,G4X 2V7,+14183682572,"14183686850,14183685478","[{""fax_number"": ""14183686850"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14183685478"", ""keyword_en"": ""administration""}]","[{""fax_number"": ""14183686850"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14183685478"", ""keyword_fr"": ""administration""}]",81115,,hospital,,48.8128073,-64.4953771,1745808471,hospital,0
ChIJJ5iVEaMbyUwRcy4zKtQw6hI,,CENTRE D'HEBERGEMENT EMILIE-GAMELIN,"1440 DUFRESNE, MONTREAL QC, H2K 3J3",Montréal,Montreal,CA,QC,H2K 3J3,+15145278921,"15145273587,15145275356","[{""fax_number"": ""15145273587"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15145275356"", ""keyword_en"": ""communications g\u00e9n\u00e9rales / ligne alternative""}]","[{""fax_number"": ""15145273587"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""15145275356"", ""keyword_fr"": ""communications générales / ligne alternative""}]",10095,,hospital,https://ciusss-centresudmtl.gouv.qc.ca/etablissement/centre-dhebergement-emilie-gamelin,45.5285652,-73.5482883,1745808471,hospital,0
ChIJJ6EOf-QZyUwRZuaUpQlGIz4,,CLINIQUE MEDICALE PROVISION,"5428 AV VICTORIA, MONTREAL, QC, H3W 2P4",Montréal,Montreal,CA,QC,H3W 2P4,+15147319899,,[],[],55318,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=119352,45.4906929,-73.6297869,1745808471,hospital,0
ChIJJ7op_u8byUwRm9aEPaqz8cg,,LE PHARE ENFANTS ET FAMILLES,"2725 AV DU MONT-ROYAL E, MONTREAL, QC, H1Y 0A1",Montréal,Montreal,CA,QC,H1Y 0A1,+15149544848,"15149540044,15147891742","[{""fax_number"": ""15149540044"", ""keyword_en"": ""general""}, {""fax_number"": ""15147891742"", ""keyword_en"": ""general""}]","[{""fax_number"": ""15149540044"", ""keyword_fr"": ""général""}, {""fax_number"": ""15147891742"", ""keyword_fr"": ""général""}]",80535,,pharmacy,https://phare-lighthouse.com/,45.54453119999999,-73.5675771,1745808471,clinic,0
ChIJJ7qFekUPyUwRNq4bHjQKxu4,,CHIRURGIE DIX30 INC.,"220-9090 BOUL LEDUC, BROSSARD, QC, J4Y 0E2",Brossard,Monteregie,CA,QC,J4Y 0S4,+14509991030,"14509991031,14504459758,14506724578","[{""fax_number"": ""14509991031"", ""keyword_en"": ""medical records""}, {""fax_number"": ""14506724578"", ""keyword_en"": ""communications with Dix30 health clinic""}, {""fax_number"": ""14504459758"", ""keyword_en"": ""medical records""}]","[{""fax_number"": ""14509991031"", ""keyword_fr"": ""dossiers m\u00e9dicaux""}, {""fax_number"": ""14506724578"", ""keyword_fr"": ""r\u00e9f\u00e9rences""}, {""fax_number"": ""14504459758"", ""keyword_fr"": ""dossiers m\u00e9dicaux""}]",32028;56106;56116;56126;56132,,hospital,http://www.clearpointquebec.ca/,45.44638750000001,-73.43908960000002,1745808471,hospital,0
